Product Id,Product Handle,Product Title,Product Status,Product Thumbnail,Product Sales Channel 1,Variant Id
prod_01K73VYCAE0G1PGG19173ZYRA2,padlet-platinum,Nâng Cấp Tài Khoản Padlet Platinum Giá Rẻ,published,http://localhost:9000/static/1759992819957-Padlet-platinum.png,sc_01K71VRA7Q124V31XY4N1CRAWY,variant_01K73W4D7E7JBBXR9K73NQP18X
prod_01K73VYCAE0G1PGG19173ZYRA2,padlet-platinum,Nâng Cấp Tài Khoản Padlet Platinum Giá Rẻ,published,http://localhost:9000/static/1759992819957-Padlet-platinum.png,sc_01K71VRA7Q124V31XY4N1CRAWY,variant_01K73W5M4F9CTNQBPT9EHD6B6D
prod_01K73WK2S40ZTHR5CZZ9VJV7GY,quizizz-individual-super,Nâng Cấp Tài Khoản Quizizz Individual Super Giá Rẻ,published,http://localhost:9000/static/1759993498334-Quizizz-individual-super.png,sc_01K71VRA7Q124V31XY4N1CRAWY,variant_01K73XBCE9PRVD6N7V5YDJP8DW
prod_01K73WK2S40ZTHR5CZZ9VJV7GY,quizizz-individual-super,Nâng Cấp Tài Khoản Quizizz Individual Super Giá Rẻ,published,http://localhost:9000/static/1759993498334-Quizizz-individual-super.png,sc_01K71VRA7Q124V31XY4N1CRAWY,variant_01K73XCZPDVVSKBB5JV193ZYRA
prod_01K73WK2S40ZTHR5CZZ9VJV7GY,quizizz-individual-super,Nâng Cấp Tài Khoản Quizizz Individual Super Giá Rẻ,published,http://localhost:9000/static/1759993498334-Quizizz-individual-super.png,sc_01K71VRA7Q124V31XY4N1CRAWY,variant_01K73XH111G18AYSP89XHTQMWK
prod_01K73WK2S40ZTHR5CZZ9VJV7GY,quizizz-individual-super,Nâng Cấp Tài Khoản Quizizz Individual Super Giá Rẻ,published,http://localhost:9000/static/1759993498334-Quizizz-individual-super.png,sc_01K71VRA7Q124V31XY4N1CRAWY,variant_01K73XK1A94PEV62HB9YXWXX84
prod_01K73YARNBAD1FZ5QKGFS2T6W6,quizlet-plus,Nâng Cấp Tài Khoản Quizlet Plus Giá Rẻ,published,http://localhost:9000/static/1759995322973-Quizlet-plus.png,sc_01K71VRA7Q124V31XY4N1CRAWY,variant_01K73YETMM8DVJGK5MPDZ8108Q
prod_01K73YYMJT14WDGR9CQ1ZSJF74,tryhackme-premium,Nâng Cấp Tài Khoản Tryhackme Premium,published,http://localhost:9000/static/1759995974155-Tryhackme-premium.png,sc_01K71VRA7Q124V31XY4N1CRAWY,variant_01K73Z3GA2FJYEGMFZPF1DMX8H
prod_01K73YYMJT14WDGR9CQ1ZSJF74,tryhackme-premium,Nâng Cấp Tài Khoản Tryhackme Premium,published,http://localhost:9000/static/1759995974155-Tryhackme-premium.png,sc_01K71VRA7Q124V31XY4N1CRAWY,variant_01K73Z5DFHDQ1PG23XKE797ES9
prod_01K73ZMJ1RJJW9KM2J660TCR8X,udemy,Nâng Cấp Tài Khoản Udemy Giá Rẻ,published,http://localhost:9000/static/1759996692460-Udemy.png,sc_01K71VRA7Q124V31XY4N1CRAWY,
prod_01K7404TRQ422XWSFRSGJ72EAX,wordwall,Nâng Cấp Tài Khoản Wordwall Giá Rẻ,published,http://localhost:9000/static/1759997225679-Wordwall-1.png,sc_01K71VRA7Q124V31XY4N1CRAWY,variant_01K740CM6YYM5K5D18C8TTZME9
prod_01K7404TRQ422XWSFRSGJ72EAX,wordwall,Nâng Cấp Tài Khoản Wordwall Giá Rẻ,published,http://localhost:9000/static/1759997225679-Wordwall-1.png,sc_01K71VRA7Q124V31XY4N1CRAWY,variant_01K740EQYRWD974FZY1WBVSCSG
prod_01K747MABEQ48BE91H86QTVRKB,1password,1Password 1 Năm - Nâng Cấp Chính Chủ Giá Rẻ,published,http://localhost:9000/static/1760005073167-1password.png,sc_01K71VRA7Q124V31XY4N1CRAWY,variant_01K747MAEFE5EPFNGRBXAX4J54
prod_01K76YVG1TRATZ7ERP8JS0KAY9,air-explorer-pro,Air Explorer PRO Giá Rẻ,published,http://localhost:9000/static/1760096534498-Air-explorer-pro.png,sc_01K71VRA7Q124V31XY4N1CRAWY,variant_01K76YVG5KMP5TH1983YJMDQ40
prod_01K76Z9H6PZFFRF9NK5DYBVYRF,esim-instabridge,eSIM Du Lịch Instabridge Giá Rẻ,published,http://localhost:9000/static/1760096994489-eSIM-Instabridge.png,sc_01K71VRA7Q124V31XY4N1CRAWY,variant_01K76ZFHHJFM1JB8V3T3BHZM49
prod_01K76Z9H6PZFFRF9NK5DYBVYRF,esim-instabridge,eSIM Du Lịch Instabridge Giá Rẻ,published,http://localhost:9000/static/1760096994489-eSIM-Instabridge.png,sc_01K71VRA7Q124V31XY4N1CRAWY,variant_01K76ZHK8CEARZ7T3RKVC37CA3
prod_01K76Z9H6PZFFRF9NK5DYBVYRF,esim-instabridge,eSIM Du Lịch Instabridge Giá Rẻ,published,http://localhost:9000/static/1760096994489-eSIM-Instabridge.png,sc_01K71VRA7Q124V31XY4N1CRAWY,variant_01K76ZNT77VY0GCMEZ5F37D6Y2
prod_01K76Z9H6PZFFRF9NK5DYBVYRF,esim-instabridge,eSIM Du Lịch Instabridge Giá Rẻ,published,http://localhost:9000/static/1760096994489-eSIM-Instabridge.png,sc_01K71VRA7Q124V31XY4N1CRAWY,variant_01K76ZR1WV6JJ297EGGGFKXT2R
prod_01K79ZC2TEDHY6EGT50KGKTXPY,internet-download-manager,Key Internet Download Manager,published,http://localhost:9000/static/1760197741306-Internet-download-manager.png,sc_01K71VRA7Q124V31XY4N1CRAWY,variant_01K79ZC2XH6KCSBBW852JWTGH9
prod_01K79ZPH9JEQ9WV6EX5609S8EH,key-parallels,Key Parallels Giá Rẻ,published,http://localhost:9000/static/1760198083812-Key-parallels.png,sc_01K71VRA7Q124V31XY4N1CRAWY,variant_01K79ZTZ1Q9YY1Q71W6A39MB2K
prod_01K79ZPH9JEQ9WV6EX5609S8EH,key-parallels,Key Parallels Giá Rẻ,published,http://localhost:9000/static/1760198083812-Key-parallels.png,sc_01K71VRA7Q124V31XY4N1CRAWY,variant_01K79ZVZ8SW7TQ35CFXMVBVSNS
prod_01K7A0H9W5GJEPY422P63RXRS1,google-drive-upgrade,Nâng Cấp Tài Khoản Google Drive,published,http://localhost:9000/static/1760198960946-Google-drive.png,sc_01K71VRA7Q124V31XY4N1CRAWY,variant_01K7A0P0VDB839J0AC8A8J19K0
prod_01K7A0H9W5GJEPY422P63RXRS1,google-drive-upgrade,Nâng Cấp Tài Khoản Google Drive,published,http://localhost:9000/static/1760198960946-Google-drive.png,sc_01K71VRA7Q124V31XY4N1CRAWY,variant_01K7A0S8HCEW3N9J9HR9E738WC
prod_01K7A0H9W5GJEPY422P63RXRS1,google-drive-upgrade,Nâng Cấp Tài Khoản Google Drive,published,http://localhost:9000/static/1760198960946-Google-drive.png,sc_01K71VRA7Q124V31XY4N1CRAWY,variant_01K7A0V7SZE7134NT7W9J1NS7W
prod_01K7A0H9W5GJEPY422P63RXRS1,google-drive-upgrade,Nâng Cấp Tài Khoản Google Drive,published,http://localhost:9000/static/1760198960946-Google-drive.png,sc_01K71VRA7Q124V31XY4N1CRAWY,variant_01K7A0WYC633FG1B69FTTTZ05G
prod_01K7A1SRPVDG5FNY4XBJW2X0Y9,google-one-upgrade,Nâng Cấp Tài Khoản Google One Giá Rẻ,published,http://localhost:9000/static/1760200286896-Google-one.png,sc_01K71VRA7Q124V31XY4N1CRAWY,variant_01K7A1Z4T0GRDRYYG4K3KE03QM
prod_01K7A1SRPVDG5FNY4XBJW2X0Y9,google-one-upgrade,Nâng Cấp Tài Khoản Google One Giá Rẻ,published,http://localhost:9000/static/1760200286896-Google-one.png,sc_01K71VRA7Q124V31XY4N1CRAWY,variant_01K7A2079ZFBQDD82R1DDD53FQ
prod_01K7A1SRPVDG5FNY4XBJW2X0Y9,google-one-upgrade,Nâng Cấp Tài Khoản Google One Giá Rẻ,published,http://localhost:9000/static/1760200286896-Google-one.png,sc_01K71VRA7Q124V31XY4N1CRAWY,variant_01K7A22NEX2VZWDFM6ZN88HDD9
prod_01K7A1SRPVDG5FNY4XBJW2X0Y9,google-one-upgrade,Nâng Cấp Tài Khoản Google One Giá Rẻ,published,http://localhost:9000/static/1760200286896-Google-one.png,sc_01K71VRA7Q124V31XY4N1CRAWY,variant_01K7A24GXBA26HXXKQ9EMCXZDS
prod_01K7A2CVHMBQC6RZ3Q4DJY3FT1,google-photo-upgrade,Nâng Cấp Tài Khoản Google Photo,published,http://localhost:9000/static/1760200912353-Google-photo-1.png,sc_01K71VRA7Q124V31XY4N1CRAWY,variant_01K7A2N5PBJW65553W7G5FNX27
prod_01K7A2CVHMBQC6RZ3Q4DJY3FT1,google-photo-upgrade,Nâng Cấp Tài Khoản Google Photo,published,http://localhost:9000/static/1760200912353-Google-photo-1.png,sc_01K71VRA7Q124V31XY4N1CRAWY,variant_01K7A2R7J9F03EZR9AW6W8GW7A
prod_01K7A2CVHMBQC6RZ3Q4DJY3FT1,google-photo-upgrade,Nâng Cấp Tài Khoản Google Photo,published,http://localhost:9000/static/1760200912353-Google-photo-1.png,sc_01K71VRA7Q124V31XY4N1CRAWY,variant_01K7A2TY6GEGGMYEH7ED6AWERV
prod_01K7A3B6MNJ03W55JGD848SKG8,mega-nz,Nâng Cấp Tài Khoản Mega.nz,published,http://localhost:9000/static/1760201906798-Mega.nz-1.png,sc_01K71VRA7Q124V31XY4N1CRAWY,variant_01K7A3GK69HH149N46Z58KWJNN
prod_01K7A3B6MNJ03W55JGD848SKG8,mega-nz,Nâng Cấp Tài Khoản Mega.nz,published,http://localhost:9000/static/1760201906798-Mega.nz-1.png,sc_01K71VRA7Q124V31XY4N1CRAWY,variant_01K7A3HNTRBTXG7MV4YR7HC0PR
prod_01K7A3B6MNJ03W55JGD848SKG8,mega-nz,Nâng Cấp Tài Khoản Mega.nz,published,http://localhost:9000/static/1760201906798-Mega.nz-1.png,sc_01K71VRA7Q124V31XY4N1CRAWY,variant_01K7A3JFTA9GX8R8DBMNM4M54J
prod_01K7A3B6MNJ03W55JGD848SKG8,mega-nz,Nâng Cấp Tài Khoản Mega.nz,published,http://localhost:9000/static/1760201906798-Mega.nz-1.png,sc_01K71VRA7Q124V31XY4N1CRAWY,variant_01K7A3KMEFY5708YY3M9J3PYGM
prod_01K7A3XVFFXH36MP3SBA3D4654,one-drive-upgrade,Nâng cấp tài khoản One Drive,published,http://localhost:9000/static/1760202517930-Google-one-drive.png,sc_01K71VRA7Q124V31XY4N1CRAWY,variant_01K7A41YKP8P1CWT6JX5BSEWF0
prod_01K7A3XVFFXH36MP3SBA3D4654,one-drive-upgrade,Nâng cấp tài khoản One Drive,published,http://localhost:9000/static/1760202517930-Google-one-drive.png,sc_01K71VRA7Q124V31XY4N1CRAWY,variant_01K7A43SYWNVQNXSWECVRXMB1K
prod_01K7E2HW6DJV1ZTH01M9YZ7NDC,idm,Tài Khoản IDM Giá Rẻ,published,http://localhost:9000/static/1760335294585-IDM-GIA-RE.png,sc_01K71VRA7Q124V31XY4N1CRAWY,variant_01K7E2HW9P1KCT3EDSSZ5KDE14
prod_01K7E2PF4H9J3407HXPRQ6HY0E,lago-fast,Tài Khoản LagoFast Giá Rẻ,published,http://localhost:9000/static/1760335445054-LagoFast-1.png,sc_01K71VRA7Q124V31XY4N1CRAWY,variant_01K7E2S37C97TSTC775V6NJVT3
prod_01K7E2PF4H9J3407HXPRQ6HY0E,lago-fast,Tài Khoản LagoFast Giá Rẻ,published,http://localhost:9000/static/1760335445054-LagoFast-1.png,sc_01K71VRA7Q124V31XY4N1CRAWY,variant_01K7E2TBYAWD6GJ9ZQ6KN3ERV9
prod_01K7E2PF4H9J3407HXPRQ6HY0E,lago-fast,Tài Khoản LagoFast Giá Rẻ,published,http://localhost:9000/static/1760335445054-LagoFast-1.png,sc_01K71VRA7Q124V31XY4N1CRAWY,variant_01K7E2V7Y6BBY444TRP7CE05YF
prod_01K7E2PF4H9J3407HXPRQ6HY0E,lago-fast,Tài Khoản LagoFast Giá Rẻ,published,http://localhost:9000/static/1760335445054-LagoFast-1.png,sc_01K71VRA7Q124V31XY4N1CRAWY,variant_01K7E2W3MC6YXYRW2X2D3AMWNV
prod_01K7E36VTRZWKDC6EN7BDWPTYN,name-com,"Tài Khoản Name.com Giá Rẻ, Chính Chủ",published,http://localhost:9000/static/1760335982344-Name.com.png,sc_01K71VRA7Q124V31XY4N1CRAWY,variant_01K7E36VXWJ49JZ5BWCF3BNHZ3
prod_01K7E3HH8NB458FJAEAY1J130H,truecaller-premium,Tài khoản Truecaller Premium Chính Chủ 1 Năm,published,http://localhost:9000/static/1760336331978-Truecaller-premium.png,sc_01K71VRA7Q124V31XY4N1CRAWY,variant_01K7E3HHB01Q8B8Z2SC6K530DM
prod_01K7E43K0VCPTE0KG5TT643YYR,vietmap-live-pro,Tài Khoản Vietmap Live Pro Giá Rẻ,published,http://localhost:9000/static/1760336923631-Vietmap-live-pro.png,sc_01K71VRA7Q124V31XY4N1CRAWY,variant_01K7E45R71PVV9X287TMC2C5V0
prod_01K7E43K0VCPTE0KG5TT643YYR,vietmap-live-pro,Tài Khoản Vietmap Live Pro Giá Rẻ,published,http://localhost:9000/static/1760336923631-Vietmap-live-pro.png,sc_01K71VRA7Q124V31XY4N1CRAWY,variant_01K7E46PYTKJVJ66RCTRVR8F0C
prod_01K7E4J804BJTRX9KJNZ1P9V2F,windows-10-lifetime,Key Kích Hoạt Win 10 Lifetime,published,http://localhost:9000/static/1760337403877-Key-pro-windows-10.png,sc_01K71VRA7Q124V31XY4N1CRAWY,variant_01K7E4VVFX4CHNEF19NW7THMH7
prod_01K7E4J804BJTRX9KJNZ1P9V2F,windows-10-lifetime,Key Kích Hoạt Win 10 Lifetime,published,http://localhost:9000/static/1760337403877-Key-pro-windows-10.png,sc_01K71VRA7Q124V31XY4N1CRAWY,variant_01K7E4X5Z708WMDKJQHWCW0DNQ
prod_01K7E4J804BJTRX9KJNZ1P9V2F,windows-10-lifetime,Key Kích Hoạt Win 10 Lifetime,published,http://localhost:9000/static/1760337403877-Key-pro-windows-10.png,sc_01K71VRA7Q124V31XY4N1CRAWY,variant_01K7E4YW70ZMRXGD568E85KJN9
prod_01K7E4J804BJTRX9KJNZ1P9V2F,windows-10-lifetime,Key Kích Hoạt Win 10 Lifetime,published,http://localhost:9000/static/1760337403877-Key-pro-windows-10.png,sc_01K71VRA7Q124V31XY4N1CRAWY,variant_01K7E51B2FEWJFBYMTEDXH33KX
prod_01K7E58JQVWANEWJ87P15F1BJF,windows-key-11,Key Kích Hoạt Win 11,published,http://localhost:9000/static/1760338135763-Windows-key-11.png,sc_01K71VRA7Q124V31XY4N1CRAWY,variant_01K7E5FNX657CHQCBXXKJA2JFN
prod_01K7E58JQVWANEWJ87P15F1BJF,windows-key-11,Key Kích Hoạt Win 11,published,http://localhost:9000/static/1760338135763-Windows-key-11.png,sc_01K71VRA7Q124V31XY4N1CRAWY,variant_01K7E5H4NDHRHY4XZEMTC7F2BG
prod_01K7E58JQVWANEWJ87P15F1BJF,windows-key-11,Key Kích Hoạt Win 11,published,http://localhost:9000/static/1760338135763-Windows-key-11.png,sc_01K71VRA7Q124V31XY4N1CRAWY,variant_01K7E5JTBJGR1GQWRETTCV9THS
prod_01K7E58JQVWANEWJ87P15F1BJF,windows-key-11,Key Kích Hoạt Win 11,published,http://localhost:9000/static/1760338135763-Windows-key-11.png,sc_01K71VRA7Q124V31XY4N1CRAWY,variant_01K7E5M39YVRRA9EXC03NR1P1B
prod_01K7E9E9EJMDM5S8VVR13Z7JHP,windows-server-key,Key Kích Hoạt Windows Server,published,http://localhost:9000/static/1760342517114-Windows-server-key.png,sc_01K71VRA7Q124V31XY4N1CRAWY,
prod_01K7EA0GN4RJQN7J1HE75V4TQP,windows-server-2008-r2,Windows Server 2008 R2 Bản Quyền (Vĩnh Viễn),published,http://localhost:9000/static/1760343114370-Windows-server-2008-1.png,sc_01K71VRA7Q124V31XY4N1CRAWY,variant_01K7EA57NFGBQZGD588X0Z5845
prod_01K7EA0GN4RJQN7J1HE75V4TQP,windows-server-2008-r2,Windows Server 2008 R2 Bản Quyền (Vĩnh Viễn),published,http://localhost:9000/static/1760343114370-Windows-server-2008-1.png,sc_01K71VRA7Q124V31XY4N1CRAWY,variant_01K7EA74YMKBSDGMM10B03ZA6J
prod_01K7EA0GN4RJQN7J1HE75V4TQP,windows-server-2008-r2,Windows Server 2008 R2 Bản Quyền (Vĩnh Viễn),published,http://localhost:9000/static/1760343114370-Windows-server-2008-1.png,sc_01K71VRA7Q124V31XY4N1CRAWY,variant_01K7EA8NA0KR2R4JC3S28D0V2P
prod_01K7EAT3XRWC53Y7DK1AQS4PQZ,windows-10-education,Windows 10 Education Bản Quyền (Vĩnh Viễn),published,http://localhost:9000/static/1760343953253-Windows-10-Education.png,sc_01K71VRA7Q124V31XY4N1CRAWY,variant_01K7EAT3ZVJ7D585DP3RRYSV0W
prod_01K7EAT3XRWC53Y7DK1AQS4PQZ,windows-10-education,Windows 10 Education Bản Quyền (Vĩnh Viễn),published,http://localhost:9000/static/1760343953253-Windows-10-Education.png,sc_01K71VRA7Q124V31XY4N1CRAWY,variant_01K7EAT3ZWDGV4RQ8XK37RDE16
prod_01K7EBF8WM7080633GC8S3F1EZ,windows-10-enterprise,Windows 10 Enterprise Bản Quyền (Vĩnh Viễn),published,http://localhost:9000/static/1760344646492-Windows-10-enterprise-1.png,sc_01K71VRA7Q124V31XY4N1CRAWY,variant_01K7EBF8ZKPBPY22DHFSG94V6B
prod_01K7EBF8WM7080633GC8S3F1EZ,windows-10-enterprise,Windows 10 Enterprise Bản Quyền (Vĩnh Viễn),published,http://localhost:9000/static/1760344646492-Windows-10-enterprise-1.png,sc_01K71VRA7Q124V31XY4N1CRAWY,variant_01K7EBF8ZKZ4DDGAPHKRCHA109
prod_01K7EBF8WM7080633GC8S3F1EZ,windows-10-enterprise,Windows 10 Enterprise Bản Quyền (Vĩnh Viễn),published,http://localhost:9000/static/1760344646492-Windows-10-enterprise-1.png,sc_01K71VRA7Q124V31XY4N1CRAWY,variant_01K7EBF8ZKZ1DHYBAPG1ZS6V2H
prod_01K7EBF8WM7080633GC8S3F1EZ,windows-10-enterprise,Windows 10 Enterprise Bản Quyền (Vĩnh Viễn),published,http://localhost:9000/static/1760344646492-Windows-10-enterprise-1.png,sc_01K71VRA7Q124V31XY4N1CRAWY,variant_01K7EBF8ZKT79BHK0F7462ZE3Z
prod_01K7EBF8WM7080633GC8S3F1EZ,windows-10-enterprise,Windows 10 Enterprise Bản Quyền (Vĩnh Viễn),published,http://localhost:9000/static/1760344646492-Windows-10-enterprise-1.png,sc_01K71VRA7Q124V31XY4N1CRAWY,variant_01K7EBF8ZMZDKR120D3Q49AKDH
prod_01K7EJS5WBYMH1EEP4K6A3XVHG,windows-10-home,Windows 10 Home Bản Quyền (Vĩnh Viễn),published,http://localhost:9000/static/1760352311123-Windows-10-home-1.png,sc_01K71VRA7Q124V31XY4N1CRAWY,variant_01K7EJS61CEHNP3A8WGBMDV6PC
prod_01K7EJS5WBYMH1EEP4K6A3XVHG,windows-10-home,Windows 10 Home Bản Quyền (Vĩnh Viễn),published,http://localhost:9000/static/1760352311123-Windows-10-home-1.png,sc_01K71VRA7Q124V31XY4N1CRAWY,variant_01K7EJS61CE33MGH91BBK479AR
prod_01K7EKJX1TEYBSZJQP80E8MZZQ,windows-10-pro,Windows 10 Pro Bản Quyền (Vĩnh Viễn),published,http://localhost:9000/static/1760353154057-Windows-10-pro-1.png,sc_01K71VRA7Q124V31XY4N1CRAWY,variant_01K7EKJX48MNMEP3290ASH443C
prod_01K7EKJX1TEYBSZJQP80E8MZZQ,windows-10-pro,Windows 10 Pro Bản Quyền (Vĩnh Viễn),published,http://localhost:9000/static/1760353154057-Windows-10-pro-1.png,sc_01K71VRA7Q124V31XY4N1CRAWY,variant_01K7EKJX485FW0D6WVXXNTD44K
prod_01K7EKJX1TEYBSZJQP80E8MZZQ,windows-10-pro,Windows 10 Pro Bản Quyền (Vĩnh Viễn),published,http://localhost:9000/static/1760353154057-Windows-10-pro-1.png,sc_01K71VRA7Q124V31XY4N1CRAWY,variant_01K7EKJX491D8W17C5AMV9R296
prod_01K7EM6CKC6Y2T4MRZFWKW8WJ3,windows-11-education,Windows 11 Education Bản Quyền (Vĩnh Viễn),published,http://localhost:9000/static/1760353792530-Windows-11-education.png,sc_01K71VRA7Q124V31XY4N1CRAWY,variant_01K7EM6CNR4V9G1XXGE8825KJN
prod_01K7EM6CKC6Y2T4MRZFWKW8WJ3,windows-11-education,Windows 11 Education Bản Quyền (Vĩnh Viễn),published,http://localhost:9000/static/1760353792530-Windows-11-education.png,sc_01K71VRA7Q124V31XY4N1CRAWY,variant_01K7EM6CNRR9NXB6PRETQXWYK0
prod_01K7EMT98XMK9GHBN3VAVTMH4F,windows-11-enterprise,Windows 11 Enterprise Bản Quyền (Vĩnh Viễn),published,http://localhost:9000/static/1760354444520-Windows-11-enterprise-1.png,sc_01K71VRA7Q124V31XY4N1CRAWY,variant_01K7EMT9B589KMC8T699A7590K
prod_01K7EMT98XMK9GHBN3VAVTMH4F,windows-11-enterprise,Windows 11 Enterprise Bản Quyền (Vĩnh Viễn),published,http://localhost:9000/static/1760354444520-Windows-11-enterprise-1.png,sc_01K71VRA7Q124V31XY4N1CRAWY,variant_01K7EMT9B516WB0NX65NSWZ4HN
prod_01K7EMT98XMK9GHBN3VAVTMH4F,windows-11-enterprise,Windows 11 Enterprise Bản Quyền (Vĩnh Viễn),published,http://localhost:9000/static/1760354444520-Windows-11-enterprise-1.png,sc_01K71VRA7Q124V31XY4N1CRAWY,variant_01K7EMT9B6HEW53KWH41FX01TF
prod_01K7G5M7G7KJDF87VXE68EV91S,windows-11-home,Windows 11 Home Bản Quyền (Vĩnh Viễn),published,http://localhost:9000/static/1760405626286-Windows-11-home-1.png,sc_01K71VRA7Q124V31XY4N1CRAWY,variant_01K7G5M7N7R4N1EDGQVAA2HKNK
prod_01K7G5M7G7KJDF87VXE68EV91S,windows-11-home,Windows 11 Home Bản Quyền (Vĩnh Viễn),published,http://localhost:9000/static/1760405626286-Windows-11-home-1.png,sc_01K71VRA7Q124V31XY4N1CRAWY,variant_01K7G5M7N890RCW0A74KHSCA3A
prod_01K7G5NNHA44P7QDPT10BB7FTK,key-kich-hoat-office-2016-pro-plus-gia-re,Key Kích Hoạt Office 2016 Pro Plus Giá Rẻ,published,http://localhost:9000/static/1760411859895-Office-2016-pro-plus-key.png,sc_01K71VRA7Q124V31XY4N1CRAWY,variant_01K7G5NNQ4HQRNX3GCJ3DZY5Q7
prod_01K7G6BGR6Z60H7V9R5RVQBCCK,windows-11-iot-enterprise,Windows 11 IoT Enterprise Bản Quyền (Vĩnh Viễn),published,http://localhost:9000/static/1760406389472-Windows-11-iot-enterprise-1.png,sc_01K71VRA7Q124V31XY4N1CRAWY,variant_01K7G6BGSSVYQFDHF9EKKJZ9QW
prod_01K7G6BGR6Z60H7V9R5RVQBCCK,windows-11-iot-enterprise,Windows 11 IoT Enterprise Bản Quyền (Vĩnh Viễn),published,http://localhost:9000/static/1760406389472-Windows-11-iot-enterprise-1.png,sc_01K71VRA7Q124V31XY4N1CRAWY,variant_01K7G6BGSS1Y0EC9PQDNAN6N1D
prod_01K7G6BGR6Z60H7V9R5RVQBCCK,windows-11-iot-enterprise,Windows 11 IoT Enterprise Bản Quyền (Vĩnh Viễn),published,http://localhost:9000/static/1760406389472-Windows-11-iot-enterprise-1.png,sc_01K71VRA7Q124V31XY4N1CRAWY,variant_01K7G6BGSR9TZFE118DWG1YKNG
prod_01K7G7MA0DHY6J4S2D62KW94ZF,windows-11-pro,Windows 11 Pro Bản Quyền (Vĩnh Viễn),published,http://localhost:9000/static/1760407726049-Windows-11-pro-1.png,sc_01K71VRA7Q124V31XY4N1CRAWY,variant_01K7G7MA2B1Q3FJ91D1F77N15K
prod_01K7G7MA0DHY6J4S2D62KW94ZF,windows-11-pro,Windows 11 Pro Bản Quyền (Vĩnh Viễn),published,http://localhost:9000/static/1760407726049-Windows-11-pro-1.png,sc_01K71VRA7Q124V31XY4N1CRAWY,variant_01K7G7MA2B8NTATNC24S85TQ8C
prod_01K7G7MA0DHY6J4S2D62KW94ZF,windows-11-pro,Windows 11 Pro Bản Quyền (Vĩnh Viễn),published,http://localhost:9000/static/1760407726049-Windows-11-pro-1.png,sc_01K71VRA7Q124V31XY4N1CRAWY,variant_01K7G7MA2CNNNGA3BC8315WHJ9
prod_01K7G8GCDA5E0XKD18W5J3YE9X,windows-7,Windows 7 Bản Quyền (Vĩnh Viễn),published,http://localhost:9000/static/1760408646024-Windows-7-3.png,sc_01K71VRA7Q124V31XY4N1CRAWY,variant_01K7G8GCF95M9QYZD1RD8GZ9JE
prod_01K7G8GCDA5E0XKD18W5J3YE9X,windows-7,Windows 7 Bản Quyền (Vĩnh Viễn),published,http://localhost:9000/static/1760408646024-Windows-7-3.png,sc_01K71VRA7Q124V31XY4N1CRAWY,variant_01K7G8GCF969FX5CM2HVZDVXVS
prod_01K7G8GCDA5E0XKD18W5J3YE9X,windows-7,Windows 7 Bản Quyền (Vĩnh Viễn),published,http://localhost:9000/static/1760408646024-Windows-7-3.png,sc_01K71VRA7Q124V31XY4N1CRAWY,variant_01K7G8GCFA52MCCW7DGPPV8E2W
prod_01K7G8GCDA5E0XKD18W5J3YE9X,windows-7,Windows 7 Bản Quyền (Vĩnh Viễn),published,http://localhost:9000/static/1760408646024-Windows-7-3.png,sc_01K71VRA7Q124V31XY4N1CRAWY,variant_01K7G8GCFAF91C0H7870TCY3AW
prod_01K7G94PTCKYRQA8FPHECGVFQX,windows-8,Windows 8 Bản Quyền (Vĩnh Viễn),published,http://localhost:9000/static/1760409312042-Windows-8-3.png,sc_01K71VRA7Q124V31XY4N1CRAWY,variant_01K7G94PW7MSSWA3SVWWN4K2B9
prod_01K7G94PTCKYRQA8FPHECGVFQX,windows-8,Windows 8 Bản Quyền (Vĩnh Viễn),published,http://localhost:9000/static/1760409312042-Windows-8-3.png,sc_01K71VRA7Q124V31XY4N1CRAWY,variant_01K7G94PW7536GES7VW70V037Z
prod_01K7G9TKSZP6YR1VTQ19SEZ9H7,windows-8-1,Windows 8.1 Bản Quyền (Vĩnh Viễn),published,http://localhost:9000/static/1760410029796-Windows-8.1-3.png,sc_01K71VRA7Q124V31XY4N1CRAWY,variant_01K7G9TKVX3QX1GA2XNYZF7ZYZ
prod_01K7G9TKSZP6YR1VTQ19SEZ9H7,windows-8-1,Windows 8.1 Bản Quyền (Vĩnh Viễn),published,http://localhost:9000/static/1760410029796-Windows-8.1-3.png,sc_01K71VRA7Q124V31XY4N1CRAWY,variant_01K7G9TKVYJJMFJZXBPEGZWC73
prod_01K7GC3RM8ZKY2BDSWEWQ1TM1N,powerbi-pro-key,Key Bản Quyền PowerBI Pro Giá Rẻ,published,http://localhost:9000/static/1760412426804-PowerBI-pro-plus-key.png,sc_01K71VRA7Q124V31XY4N1CRAWY,variant_01K7GC3RRV4XZEJAKBM37W08XQ
prod_01K7GC3RM8ZKY2BDSWEWQ1TM1N,powerbi-pro-key,Key Bản Quyền PowerBI Pro Giá Rẻ,published,http://localhost:9000/static/1760412426804-PowerBI-pro-plus-key.png,sc_01K71VRA7Q124V31XY4N1CRAWY,variant_01K7GC3RRV4T4EQTXC514C774T
prod_01K7GCC0REF1RWG6WES6R1P6SY,office-2019-pro-plus-key,Key Kích Hoạt Office 2019 Pro Plus,published,http://localhost:9000/static/1760412697283-Office-2019-pro-plus-key.png,sc_01K71VRA7Q124V31XY4N1CRAWY,variant_01K7GD2WZWYW9H46CM4MNKH674
